 I WILL CALCULATE           47  RESONANCES   sigma = k*lambda - kp*lambda_p + (kp-k)*varpi
 pla  kp:k    a(Re)    e     i     w  ln      <R>      <R>-R_min  width(Re)  sigma_0       periods(?unit)      
 1    1  1  60.02291 0.000   5.1   0  60  3.6132E+00  2.4216E+00  2.1531E+01   0  60 300 999  2.027E-02  2.579E-01  2.578E-01  0.000E+00
 1    1  1  60.02291 0.020   5.1   0  60  3.7275E+00  2.5430E+00  2.1557E+01   0  60 300 999  1.620E-02  2.590E-01  2.580E-01  0.000E+00
 1    1  1  60.02291 0.040   5.1   0  60  3.7018E+00  2.5212E+00  2.1564E+01  60 299 999 999  2.595E-01  2.635E-01  0.000E+00  0.000E+00
 1    1  1  60.02291 0.060   5.1   0  60  3.5911E+00  2.4112E+00  2.1553E+01  60 299 999 999  2.592E-01  2.622E-01  0.000E+00  0.000E+00
 1    1  1  60.02291 0.080   5.1   0  60  3.4922E+00  2.3100E+00  2.1524E+01   0  60 299 999  3.435E-02  2.581E-01  2.602E-01  0.000E+00
 1    1  1  60.02291 0.100   5.1   0  60  3.4036E+00  2.2158E+00  2.1476E+01   0  60 298 999  5.057E-02  2.563E-01  2.636E-01  0.000E+00
 1    1  1  60.02291 0.120   5.1   0  60  3.3235E+00  2.1270E+00  2.1409E+01   0  61 298 999  6.404E-02  2.599E-01  2.601E-01  0.000E+00
 1    1  1  60.02291 0.140   5.1   0  60  3.2506E+00  2.0425E+00  2.1325E+01   0  61 297 999  7.456E-02  2.567E-01  2.621E-01  0.000E+00
 1    1  1  60.02291 0.160   5.1   0  60  3.1837E+00  1.9606E+00  2.1220E+01 359  61 297 999  8.493E-02  2.527E-01  2.571E-01  0.000E+00
 1    1  1  60.02291 0.180   5.1   0  60  3.1219E+00  1.8809E+00  2.1098E+01 359  62 296 999  9.590E-02  2.543E-01  2.579E-01  0.000E+00
 1    1  1  60.02291 0.200   5.1   0  60  3.0645E+00  1.8022E+00  2.0955E+01 359  63 295 999  1.077E-01  2.554E-01  2.580E-01  0.000E+00
 1    1  1  60.02291 0.220   5.1   0  60  3.0109E+00  1.7247E+00  2.0795E+01 359  63 294 999  1.203E-01  2.493E-01  2.576E-01  0.000E+00
 1    1  1  60.02291 0.240   5.1   0  60  2.9606E+00  1.6474E+00  2.0614E+01   0  64 293 999  1.332E-01  2.491E-01  2.565E-01  0.000E+00
 1    1  1  60.02291 0.260   5.1   0  60  2.9131E+00  1.5701E+00  2.0414E+01   0  65 292 999  1.466E-01  2.485E-01  2.548E-01  0.000E+00
 1    1  1  60.02291 0.280   5.1   0  60  2.8683E+00  1.4925E+00  2.0193E+01   0  66 290 999  1.602E-01  2.472E-01  2.600E-01  0.000E+00
 1    1  1  60.02291 0.300   5.1   0  60  2.8257E+00  1.4145E+00  1.9954E+01   0  67 289 999  1.739E-01  2.455E-01  2.572E-01  0.000E+00
 1    1  1  60.02291 0.320   5.1   0  60  2.7852E+00  1.3359E+00  1.9693E+01   0  68 288 999  1.875E-01  2.431E-01  2.538E-01  0.000E+00
 1    1  1  60.02291 0.340   5.1   0  60  2.7465E+00  1.2566E+00  1.9413E+01   0  69 286 999  2.009E-01  2.402E-01  2.578E-01  0.000E+00
 1    1  1  60.02291 0.360   5.1   0  60  2.7095E+00  1.1764E+00  1.9111E+01   0  71 285 999  2.140E-01  2.447E-01  2.533E-01  0.000E+00
 1    1  1  60.02291 0.380   5.1   0  60  2.6740E+00  1.0958E+00  1.8789E+01   0  72 283 999  2.267E-01  2.408E-01  2.565E-01  0.000E+00
 1    1  1  60.02291 0.400   5.1   0  60  2.6398E+00  1.0142E+00  1.8446E+01   0  73 281 999  2.390E-01  2.364E-01  2.594E-01  0.000E+00
 1    1  1  60.02291 0.420   5.1   0  60  2.6069E+00  9.3207E-01  1.8081E+01   0  75 279 999  2.509E-01  2.398E-01  2.620E-01  0.000E+00
 1    1  1  60.02291 0.440   5.1   0  60  2.5752E+00  8.4903E-01  1.7694E+01   0  76 278 999  2.623E-01  2.343E-01  2.551E-01  0.000E+00
 1    1  1  60.02291 0.460   5.1   0  60  2.5446E+00  9.6373E-01  1.8402E+01   0  78 276 999  2.732E-01  2.371E-01  2.568E-01  0.000E+00
 1    1  1  60.02291 0.480   5.1   0  60  2.5149E+00  1.0740E+00  1.9051E+01   1  80 274 999  2.830E-01  2.396E-01  2.581E-01  0.000E+00
 1    1  1  60.02291 0.500   5.1   0  60  2.4861E+00  1.1710E+00  1.9603E+01   1  82 271 999  2.929E-01  2.419E-01  2.690E-01  0.000E+00
 1    1  1  60.02291 0.520   5.1   0  60  2.4581E+00  1.2560E+00  2.0072E+01   1  84 269 999  3.025E-01  2.439E-01  2.697E-01  0.000E+00
 1    1  1  60.02291 0.540   5.1   0  60  2.4310E+00  1.3303E+00  2.0471E+01   1  86 267 999  3.116E-01  2.456E-01  2.698E-01  0.000E+00
 1    1  1  60.02291 0.560   5.1   0  60  2.4046E+00  1.3950E+00  2.0809E+01   1  88 264 999  3.204E-01  2.470E-01  2.805E-01  0.000E+00
 1    1  1  60.02291 0.580   5.1   0  60  2.3788E+00  1.4511E+00  2.1094E+01   1  90 262 999  3.289E-01  2.478E-01  2.798E-01  0.000E+00
 1    1  1  60.02291 0.600   5.1   0  60  2.3537E+00  1.4992E+00  2.1332E+01   1  92 259 999  3.371E-01  2.483E-01  2.901E-01  0.000E+00
 1    1  1  60.02291 0.620   5.1   0  60  2.3292E+00  1.5400E+00  2.1528E+01   1  94 257 999  3.450E-01  2.481E-01  2.883E-01  0.000E+00
