 I WILL CALCULATE           47  RESONANCES   sigma = k*lambda - kp*lambda_p + (kp-k)*varpi
 pla  kp:k    a(Re)    e     i     w  ln      <R>      <R>-R_min  width(Re)  sigma_0       periods(?unit)      
 3    1  1  60.24331 0.000   5.1   0  60  3.6079E-01  2.4249E-01  8.9341E+00   0  60 300 999  6.450E-02  8.188E-01  8.186E-01  0.000E+00
 3    1  1  60.24331 0.020   5.1   0  60  3.7223E-01  2.5463E-01  9.2361E+00   0  60 300 999  5.146E-02  8.224E-01  8.192E-01  0.000E+00
 3    1  1  60.24331 0.040   5.1   0  60  3.6939E-01  2.5219E-01  9.1993E+00   0  60 300 999  5.326E-02  8.237E-01  8.175E-01  0.000E+00
 3    1  1  60.24331 0.060   5.1   0  60  3.5830E-01  2.4117E-01  8.8108E+00   0  60 299 999  7.085E-02  8.228E-01  8.324E-01  0.000E+00
 3    1  1  60.24331 0.080   5.1   0  60  3.4839E-01  2.3102E-01  8.5233E+00   0  60 299 999  1.092E-01  8.194E-01  8.261E-01  0.000E+00
 3    1  1  60.24331 0.100   5.1   0  60  3.3953E-01  2.2160E-01  8.3186E+00 359  60 299 999  1.644E-01  8.138E-01  8.173E-01  0.000E+00
 3    1  1  60.24331 0.120   5.1   0  60  3.3152E-01  2.1271E-01  7.7773E+00 359  60 298 999  2.052E-01  8.058E-01  8.257E-01  0.000E+00
 3    1  1  60.24331 0.140   5.1   0  60  3.2423E-01  2.0425E-01  7.3140E+00 359  61 297 999  2.379E-01  8.149E-01  8.323E-01  0.000E+00
 3    1  1  60.24331 0.160   5.1   0  60  3.1755E-01  1.9607E-01  6.9109E+00 359  61 297 999  2.704E-01  8.023E-01  8.164E-01  0.000E+00
 3    1  1  60.24331 0.180   5.1   0  60  3.1137E-01  1.8809E-01  6.7303E+00 359  62 296 999  3.053E-01  8.075E-01  8.188E-01  0.000E+00
 3    1  1  60.24331 0.200   5.1   0  60  3.0563E-01  1.8023E-01  6.6850E+00 359  62 295 999  3.430E-01  7.903E-01  8.193E-01  0.000E+00
 3    1  1  60.24331 0.220   5.1   0  60  3.0028E-01  1.7247E-01  6.6338E+00 359  63 294 999  3.830E-01  7.915E-01  8.178E-01  0.000E+00
 3    1  1  60.24331 0.240   5.1   0  60  2.9525E-01  1.6473E-01  6.5763E+00 359  64 293 999  4.247E-01  7.910E-01  8.145E-01  0.000E+00
 3    1  1  60.24331 0.260   5.1   0  60  2.9051E-01  1.5698E-01  8.1050E+00   0  65 292 999  4.665E-01  7.889E-01  8.092E-01  0.000E+00
 3    1  1  60.24331 0.280   5.1   0  60  2.8604E-01  1.4921E-01  7.6960E+00   0  66 291 999  5.098E-01  7.850E-01  8.019E-01  0.000E+00
 3    1  1  60.24331 0.300   5.1   0  60  2.8178E-01  1.4140E-01  7.3326E+00   0  67 289 999  5.533E-01  7.793E-01  8.168E-01  0.000E+00
 3    1  1  60.24331 0.320   5.1   0  60  2.7774E-01  1.3353E-01  6.9371E+00   0  68 288 999  5.964E-01  7.720E-01  8.060E-01  0.000E+00
 3    1  1  60.24331 0.340   5.1   0  60  2.7388E-01  1.2559E-01  6.5653E+00   0  69 286 999  6.389E-01  7.628E-01  8.187E-01  0.000E+00
 3    1  1  60.24331 0.360   5.1   0  60  2.7018E-01  1.1755E-01  6.2449E+00   0  70 285 999  6.804E-01  7.518E-01  8.042E-01  0.000E+00
 3    1  1  60.24331 0.380   5.1   0  60  2.6663E-01  1.0947E-01  5.9951E+00   0  72 283 999  7.207E-01  7.646E-01  8.144E-01  0.000E+00
 3    1  1  60.24331 0.400   5.1   0  60  2.6322E-01  1.0130E-01  5.8857E+00   0  73 281 999  7.597E-01  7.505E-01  8.237E-01  0.000E+00
 3    1  1  60.24331 0.420   5.1   0  60  2.5994E-01  9.3050E-02  5.7695E+00   0  75 280 999  7.973E-01  7.614E-01  8.035E-01  0.000E+00
